iter	Logloss
540	0.2132972595
541	0.2132965233
542	0.2132952362
543	0.2132942581
544	0.2132887543
545	0.2132869957
546	0.2132869904
547	0.2132859985
548	0.2132851685
549	0.2132841843
550	0.2132817039
551	0.213281176
552	0.213280529
553	0.2132805351
554	0.2132786743
555	0.2132772987
556	0.2132751175
557	0.2132739395
558	0.2132716095
559	0.2132705856
560	0.2132695068
561	0.2132671684
562	0.213267144
563	0.213267144
564	0.2132649483
565	0.2132649384
566	0.2132638969
567	0.2132619484
568	0.213261058
569	0.2132605659
570	0.2132596039
571	0.2132578453
572	0.2132518806
573	0.2132518692
574	0.2132511223
575	0.2132504631
576	0.213250489
577	0.2132489975
578	0.2132472984
579	0.2132459679
580	0.2132441513
581	0.213243364
582	0.2132429825
583	0.2132429573
584	0.2132414879
585	0.2132406746
586	0.2132392426
587	0.2132392181
588	0.2132369301
589	0.2132354416
590	0.2132341225
591	0.2132341232
592	0.2132329689
593	0.2132321732
594	0.2132310272
595	0.2132293022
596	0.2132270088
597	0.2132251053
598	0.2132251053
599	0.2132251106
600	0.2132250336
601	0.2132250473
602	0.2132229767
603	0.2132210335
604	0.2132201111
605	0.2132193466
606	0.2132184692
607	0.2132184723
608	0.2132160385
609	0.2132148064
610	0.2132144188
611	0.2132125893
612	0.2132125885
613	0.2132114395
614	0.2132105598
615	0.2132098572
616	0.2132083099
617	0.2132026482
618	0.2132026566
619	0.2132005997
620	0.2131996262
621	0.2131996162
622	0.2131988762
623	0.2131981689
624	0.2131972008
625	0.2131960815
626	0.2131947823
627	0.2131947617
628	0.2131947639
629	0.2131941841
630	0.2131930664
631	0.2131925323
632	0.2131903442
633	0.2131896538
634	0.2131892822
635	0.213187944
636	0.2131868752
637	0.2131868721
638	0.2131862961
639	0.2131816254
640	0.213181234
641	0.2131792381
642	0.2131783867
643	0.2131773956
644	0.2131765472
645	0.2131750412
646	0.2131749329
647	0.2131741287
648	0.2131730942
649	0.2131723915
650	0.2131720367
651	0.2131704842
652	0.2131697945
653	0.2131691475
654	0.2131680283
655	0.2131673347
656	0.2131669609
657	0.2131669479
658	0.2131655052
659	0.2131645615
660	0.2131636467
661	0.213162088
662	0.2131601425
663	0.2131590477
664	0.2131583893
665	0.2131583893
666	0.2131574455
667	0.2131570602
668	0.2131557442
669	0.2131552582
670	0.2131552711
671	0.2131545197
672	0.2131541382
673	0.2131522453
674	0.2131513641
675	0.2131491959
676	0.2131473244
677	0.2131451035
678	0.213144722
679	0.213143232
680	0.2131427498
681	0.2131419029
682	0.2131410507
683	0.2131402916
684	0.213136026
685	0.2131360237
686	0.2131356667
687	0.2131344391
688	0.2131337296
689	0.2131337311
690	0.2131332191
691	0.2131290886
692	0.2131280945
693	0.2131269974
694	0.2131254646
695	0.2131241043
696	0.2131241051
697	0.2131231834
698	0.2131227356
699	0.2131227356
700	0.2131227386
701	0.2131211998
702	0.2131209396
703	0.2131203781
704	0.2131203781
705	0.2131190552
706	0.2131178299
707	0.2131163925
708	0.2131151352
709	0.2131148216
710	0.2131148193
711	0.2131145096
712	0.2131133659
713	0.2131096924
714	0.2131096924
715	0.2131096924
716	0.2131088142
717	0.2131075493
718	0.2131075569
719	0.2131073158
720	0.2131072884
721	0.2131070641
722	0.2131062309
723	0.2131062241
724	0.2131062241
725	0.2131052391
726	0.2131031944
727	0.2131031677
728	0.213102504
729	0.213101133
730	0.2130993431
731	0.2130984344
732	0.213096888
733	0.2130968498
734	0.2130966415
735	0.2130966316
736	0.2130959557
737	0.2130955376
738	0.2130948586
739	0.2130944832
740	0.2130936478
741	0.2130936111
742	0.2130921165
743	0.2130896538
744	0.2130889664
745	0.2130889664
746	0.2130877159
747	0.2130870331
748	0.2130862114
749	0.2130848366
750	0.2130840752
751	0.2130833855
752	0.2130829391
753	0.213082338
754	0.213081813
755	0.2130805809
756	0.2130794968
757	0.2130780258
758	0.2130776123
759	0.2130767982
760	0.2130759758
761	0.2130759697
762	0.2130747917
763	0.2130741402
764	0.2130727631
765	0.213071904
766	0.2130714188
767	0.2130708923
768	0.2130694626
769	0.2130694679
770	0.2130687019
771	0.2130674454
772	0.2130664551
773	0.2130662544
774	0.2130661308
775	0.213065136
776	0.2130644714
777	0.2130637085
778	0.2130631157
779	0.21306194
780	0.2130619286
781	0.2130612053
782	0.2130601051
783	0.2130601051
784	0.2130589767
785	0.2130589714
786	0.2130589714
787	0.2130580582
788	0.2130569504
789	0.2130569481
790	0.2130569458
791	0.2130557068
792	0.2130552399
793	0.2130529182
794	0.2130527473
795	0.2130520096
796	0.2130513496
797	0.2130504219
798	0.2130494812
799	0.2130483208
800	0.2130478676
801	0.2130477058
802	0.2130474197
803	0.2130467484
804	0.2130465347
805	0.2130458191
806	0.2130451485
807	0.2130439514
808	0.2130433243
809	0.2130425682
810	0.2130425682
811	0.2130408882
812	0.2130397026
813	0.2130397026
814	0.2130387787
815	0.2130378822
816	0.2130366005
817	0.213036396
818	0.213035376
819	0.2130339546
820	0.2130331795
821	0.2130323769
822	0.2130317635
823	0.2130317055
824	0.2130310402
825	0.2130305817
826	0.2130268852
827	0.2130262772
828	0.2130255806
829	0.2130244339
830	0.2130235054
831	0.2130229446
832	0.2130216805
833	0.213021051
834	0.2130200874
835	0.2130193092
836	0.2130193184
837	0.213019194
838	0.213019194
839	0.2130185905
840	0.2130183189
841	0.2130177063
842	0.2130154289
843	0.2130149078
844	0.21301436
845	0.2130143501
846	0.2130134583
847	0.2130118301
848	0.2130118195
849	0.2130112747
850	0.2130112747
851	0.213010305
852	0.2130096939
853	0.2130094688
854	0.2130085625
855	0.2130075989
856	0.2130072174
857	0.2130065956
858	0.2130054817
859	0.2130038536
860	0.2130032471
861	0.2130032417
862	0.2130028419
863	0.2130026146
864	0.213001696
865	0.2130009666
866	0.2130003479
867	0.2129995705
868	0.2129987892
869	0.2129979553
870	0.2129979607
871	0.2129970497
872	0.2129952621
873	0.2129937271
874	0.2129933922
875	0.2129917458
876	0.2129904968
877	0.2129899658
878	0.2129892761
879	0.2129888863
880	0.2129871056
881	0.2129865654
882	0.2129851067
883	0.2129837379
884	0.2129830681
885	0.2129828438
886	0.2129828423
887	0.2129820076
888	0.2129813972
889	0.2129803757
890	0.2129792114
891	0.2129792183
892	0.2129792183
893	0.2129789551
894	0.212978952
895	0.2129778275
896	0.2129749664
897	0.2129743401
898	0.2129735779
899	0.2129728828
900	0.2129725479
901	0.2129718689
902	0.21297155
903	0.2129677399
904	0.2129677322
905	0.2129671059
906	0.2129671059
907	0.2129664246
908	0.2129655197
909	0.21296511
910	0.2129642807
911	0.2129640419
912	0.2129628967
913	0.2129622467
914	0.2129618561
915	0.2129612106
916	0.2129598869
917	0.2129590836
918	0.2129582535
919	0.2129556732
920	0.2129548973
921	0.2129545815
922	0.2129539169
923	0.2129533836
924	0.2129528191
925	0.2129522346
926	0.2129510994
927	0.2129506325
928	0.2129496902
929	0.2129489113
930	0.2129484169
931	0.2129477493
932	0.2129465652
933	0.212945961
934	0.2129453087
935	0.2129444954
936	0.212944516
937	0.2129444824
938	0.2129407661
939	0.2129399765
940	0.2129388603
941	0.2129377968
942	0.2129363068
943	0.2129353394
944	0.2129346748
945	0.2129346695
946	0.2129338402
947	0.2129320274
948	0.2129314949
949	0.212930764
950	0.2129292122
951	0.2129284203
952	0.2129275925
953	0.2129259247
954	0.2129251877
955	0.2129248634
956	0.2129241104
957	0.2129234459
958	0.2129226311
959	0.2129218132
960	0.2129213127
961	0.2129209869
962	0.2129198875
963	0.2129185463
964	0.212918248
965	0.2129177177
966	0.2129162239
967	0.212914827
968	0.2129136665
969	0.2129133118
970	0.2129130234
971	0.2129118484
972	0.2129107399
973	0.2129097679
974	0.2129056953
975	0.2129054459
976	0.2129008446
977	0.2128991135
978	0.2128984406
979	0.2128981705
980	0.2128977615
981	0.2128968292
982	0.2128954941
983	0.212895005
984	0.2128932442
985	0.2128921761
986	0.2128883965
987	0.2128877625
988	0.2128874992
989	0.2128862602
990	0.2128850471
991	0.2128837349
992	0.2128830887
993	0.2128818741
994	0.2128811737
995	0.2128807686
996	0.2128799698
997	0.2128792549
998	0.2128792458
999	0.2128782974
