iter	Logloss
0	0.3455647898
1	0.211380953
2	0.1515537147
3	0.1268123891
4	0.1175147855
5	0.1116327844
6	0.1073370334
7	0.1043308208
8	0.1004477939
9	0.09874562502
10	0.09766323119
11	0.09619472376
12	0.09465792333
13	0.09382875947
14	0.09373108429
15	0.09302970735
16	0.09219644216
17	0.09125162686
18	0.0904929105
19	0.08996173537
20	0.08946710301
21	0.08901424687
22	0.08808172162
23	0.08763279202
24	0.08716321216
25	0.08685760815
26	0.08638186889
27	0.08614115084
28	0.08574571755
29	0.0852116022
30	0.08470645846
31	0.0843535533
32	0.08415144386
33	0.08398873372
34	0.08377482979
35	0.08349363394
36	0.08310729339
37	0.08279375451
38	0.08249571192
39	0.08227918533
40	0.08198420379
41	0.08173830379
42	0.08153090563
43	0.08122994269
44	0.08106961888
45	0.08064439321
46	0.08047580653
47	0.08026214876
48	0.08011280968
49	0.07991634701
50	0.07972661487
51	0.07971963163
52	0.07957127641
53	0.07957128075
54	0.07938099674
55	0.07897399755
56	0.0787497156
57	0.07862362594
58	0.07854004269
59	0.07836727538
60	0.07820773317
61	0.07811110939
62	0.07797511068
63	0.0778855127
64	0.07757670312
65	0.07744861932
66	0.07701894901
67	0.07689099557
68	0.07679205428
69	0.07669968279
70	0.07662586623
71	0.07641396942
72	0.07621094595
73	0.07604021173
74	0.07592634946
75	0.0758615582
76	0.07573797095
77	0.07554781033
78	0.07528661304
79	0.07511211303
80	0.075058502
81	0.07501596131
82	0.07484068679
83	0.07470659148
84	0.07451572619
85	0.07435871952
86	0.07425899236
87	0.07411280164
88	0.073986684
89	0.07376532216
90	0.07365682606
91	0.0735999309
92	0.07347164545
93	0.07337319292
94	0.07328233084
95	0.07314353817
96	0.07306248411
97	0.07292759801
98	0.07289279826
99	0.07272881886
100	0.07262617969
101	0.07253144605
102	0.07244081907
103	0.07233010181
104	0.07221107799
105	0.07210691868
106	0.07203233119
107	0.07195033709
108	0.07186133175
109	0.07179355548
110	0.07167482568
111	0.07162187191
112	0.07158609053
113	0.07150408738
114	0.07146325037
115	0.07137772492
116	0.07132936339
117	0.07129922888
118	0.07120351265
119	0.07109962793
120	0.07106220236
121	0.0710016058
122	0.0709392111
123	0.07083500663
124	0.07078449219
125	0.07072432707
126	0.07068625537
127	0.07063606968
128	0.07057726663
129	0.07055676603
130	0.07050198072
131	0.07046099575
132	0.07042052301
133	0.07038289662
134	0.07034422959
135	0.0703111006
136	0.07026302599
137	0.07024122351
138	0.07021945066
139	0.07019245112
140	0.07017683617
141	0.07014962076
142	0.07011672844
143	0.07007205125
144	0.07005731975
145	0.07000042544
146	0.06996611804
147	0.06991141808
148	0.06984139071
149	0.06981259978
150	0.06975806205
151	0.06974565578
152	0.06972871368
153	0.06968584797
154	0.06967875291
155	0.06964170456
156	0.06960946098
157	0.06954339448
158	0.06949675576
159	0.06946514175
160	0.06945454282
161	0.06934759954
162	0.06927649557
163	0.06920783664
164	0.06917681045
165	0.06911933129
166	0.06908362581
167	0.06904113061
168	0.0690263504
169	0.06900513841
170	0.06898435989
171	0.06894236277
172	0.06891262886
173	0.06889734512
174	0.06885945249
175	0.06881740833
176	0.06878755658
177	0.06875770021
178	0.06870604747
179	0.06864640137
180	0.06860608054
181	0.06858831992
182	0.06857557714
183	0.06855454954
184	0.06853012369
185	0.0684930693
186	0.0684930693
187	0.0684930693
188	0.06848094168
189	0.06843426568
190	0.06840572035
191	0.06838470713
192	0.0683616219
193	0.06830321352
194	0.06828753822
195	0.06826438987
196	0.06823206961
197	0.06822222186
198	0.06818947263
199	0.06813743671
200	0.06811610578
201	0.0681108723
202	0.06808461571
203	0.06806004356
204	0.06804248338
205	0.06802519493
206	0.06801097348
207	0.06799970875
208	0.06796611358
209	0.06796609265
210	0.06794886616
211	0.06793112559
212	0.06787049912
213	0.06785339614
214	0.06785336629
215	0.06782192448
216	0.06782190483
217	0.06782186942
218	0.06782184633
219	0.06782174187
220	0.0678216722
221	0.06782168993
222	0.06782160515
223	0.06782152678
224	0.06782105663
225	0.06781347108
226	0.06777312561
227	0.06777308458
228	0.06777307654
229	0.06777309253
230	0.06777309253
231	0.06777304942
232	0.06777304942
233	0.06777304942
234	0.06777304942
235	0.06777304942
236	0.06777307272
237	0.06777302314
238	0.06777302806
239	0.06777301699
240	0.06777301699
241	0.06777301699
242	0.06777301699
243	0.06777301699
244	0.06775253905
245	0.06772258433
246	0.06769950515
247	0.06768654297
248	0.0676731301
249	0.067639269
250	0.06763920484
251	0.06763919369
252	0.06763918579
253	0.06763919229
254	0.06763918103
255	0.06763918103
256	0.06763918103
257	0.06763918103
258	0.06763917565
259	0.0676391017
260	0.06763907094
261	0.06763906491
262	0.06763908944
263	0.06763907733
264	0.06763907634
265	0.06763908756
266	0.06763903168
267	0.06763901675
268	0.06763882749
269	0.06763087844
270	0.06763067676
271	0.06763065882
272	0.06763053031
273	0.06763051703
274	0.06763047544
275	0.0676305259
276	0.06763047506
277	0.06763036869
278	0.06763036869
279	0.06763036869
280	0.06763036869
281	0.06763036869
282	0.06763036869
283	0.06762262132
284	0.06761222454
285	0.0675923546
286	0.06757669978
287	0.06756733061
288	0.06755136457
289	0.06753155353
290	0.06750756435
291	0.06748434567
292	0.06746102411
293	0.06746098988
294	0.0674609964
295	0.06746101337
296	0.06745351229
297	0.06744157724
298	0.06744156012
299	0.0674167684
300	0.0674094136
301	0.06740116367
302	0.0673787559
303	0.06737878282
304	0.06736327812
305	0.06736327812
306	0.06735103367
307	0.06735103367
308	0.06735104207
309	0.0673509676
310	0.06735094272
311	0.06735094272
312	0.06735094272
313	0.06735094272
314	0.06735094615
315	0.06735094615
316	0.06735094615
317	0.06735098425
318	0.06735100064
319	0.06735100857
320	0.06734044797
321	0.06734044797
322	0.06734044797
323	0.06732678779
324	0.06732680964
325	0.06732674919
326	0.06732679135
327	0.06732671451
328	0.06732676313
329	0.06732677279
330	0.06732673689
331	0.06732671518
332	0.06732672805
333	0.06732673214
334	0.06732667749
335	0.06732669153
336	0.06732668822
337	0.06732670573
338	0.06732673253
339	0.06732667216
340	0.06732667922
341	0.06732666855
342	0.06732662762
343	0.06732661245
344	0.06732662976
345	0.06732658761
346	0.06732667465
347	0.06732663842
348	0.067326609
349	0.06732656503
350	0.06732653225
351	0.06732650733
352	0.06732649171
353	0.06732646631
354	0.0673264703
355	0.06732645884
356	0.06732642354
357	0.06732648332
358	0.06732640657
359	0.06732645221
360	0.06732642516
361	0.06732642298
362	0.06732640475
363	0.06732636093
364	0.06732634516
365	0.06732638402
366	0.0673263756
367	0.06732630805
368	0.06732640631
369	0.0673263689
370	0.06732635575
371	0.0673263312
372	0.06732637803
373	0.06732638185
374	0.06732629804
375	0.06732635005
376	0.06732629038
377	0.06732624386
378	0.06732622174
379	0.06732622246
380	0.06732628364
381	0.06732619312
382	0.0673131412
383	0.06730796013
384	0.06730803122
385	0.06730795512
386	0.06730792261
387	0.06730792261
388	0.06730792261
389	0.06730792261
390	0.06730792261
391	0.06730792261
392	0.06730792261
393	0.06730792261
394	0.06730792261
395	0.06730792261
396	0.06730792261
397	0.06730792261
398	0.06730792261
399	0.06730792261
400	0.06730792261
401	0.06730792261
402	0.06730792261
403	0.06730792642
404	0.06730792642
405	0.06730792642
406	0.06730792642
407	0.06730792642
408	0.06730792642
409	0.06730798055
410	0.06730791989
411	0.06730791164
412	0.06730792364
413	0.06730789794
414	0.06730786743
415	0.06730786743
416	0.06730786743
417	0.06730786743
418	0.06730786743
419	0.06730786743
420	0.06730786743
421	0.06730786743
422	0.06730786743
423	0.06730786743
424	0.06730786743
425	0.06730786743
426	0.06730786743
427	0.06730786743
428	0.06730786743
429	0.06730786743
430	0.06730787382
431	0.06730787382
432	0.06730787382
433	0.06730787382
434	0.06730787382
435	0.06730787382
436	0.06730787382
437	0.06730787382
438	0.06730787382
439	0.06730787382
440	0.06730787382
441	0.06730787382
442	0.06730787382
443	0.06730787382
444	0.06728941057
445	0.06725631362
446	0.06725630978
447	0.06724368672
448	0.06724361032
449	0.06724361653
450	0.06724355468
451	0.06724358443
452	0.06724361974
453	0.06724359093
454	0.06724353662
455	0.06724346777
456	0.06724347622
457	0.06724346908
458	0.0672434847
459	0.06724346587
460	0.06722220532
461	0.06722223893
462	0.06722182343
463	0.06722175303
464	0.06722173179
465	0.06722173056
466	0.06721694522
467	0.0672169
468	0.06721689677
469	0.06721691369
470	0.0672169101
471	0.06721686784
472	0.0672168967
473	0.06721687909
474	0.06720420741
475	0.06720421132
476	0.06720424754
477	0.06720417586
478	0.06720417586
479	0.06720417586
480	0.06720417586
481	0.06720417586
482	0.06720417586
483	0.06717550529
484	0.06717544819
485	0.06717547393
486	0.06717546792
487	0.06717541923
488	0.0671754453
489	0.06717542015
490	0.06717529863
491	0.06717528954
492	0.06716836393
493	0.0671524702
494	0.0671461337
495	0.06714608491
496	0.06714601117
497	0.06714593584
498	0.0671459102
499	0.06714587019
500	0.06714588132
501	0.06714590561
502	0.06713984601
503	0.06713031408
504	0.067119817
505	0.06711982204
506	0.06711954992
507	0.06711954181
508	0.06711945442
509	0.06710425002
510	0.06708536657
511	0.06708542791
512	0.06708542791
513	0.06708539811
514	0.06708539811
515	0.06708539811
516	0.06708541549
517	0.06708537912
518	0.06708538776
519	0.06708534655
520	0.06708522216
521	0.06708527965
522	0.06708519583
523	0.06708519602
524	0.06708516785
525	0.06708520647
526	0.06708521389
527	0.0670722045
528	0.06707213842
529	0.06707213364
530	0.06707209386
531	0.06707206776
532	0.06706347409
533	0.06702783742
534	0.0670149373
535	0.06701493699
536	0.06701488978
537	0.06701488749
538	0.06701487287
539	0.0669772734
540	0.06696534843
541	0.06696530285
542	0.06696476653
